INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,TIDC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,226,ACTUAL,205
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,TIDC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,235,ACTUAL,205
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,TIDC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,225,ACTUAL,205
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,TIDC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,253,ACTUAL,205
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,TIDC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,297,ACTUAL,205
2025-01-05T17:00:00-00:00,2025-01-05T18:00:00-00:00,0,2025-01-05,10,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,553,ACTUAL,206
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,491,ACTUAL,206
2025-01-06T06:00:00-00:00,2025-01-06T07:00:00-00:00,0,2025-01-05,23,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,510,ACTUAL,206
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,565,ACTUAL,206
2025-01-06T03:00:00-00:00,2025-01-06T04:00:00-00:00,0,2025-01-05,20,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,599,ACTUAL,206
2025-01-05T10:00:00-00:00,2025-01-05T11:00:00-00:00,0,2025-01-05,3,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,451,ACTUAL,206
2025-01-05T08:00:00-00:00,2025-01-05T09:00:00-00:00,0,2025-01-05,1,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,484,ACTUAL,206
2025-01-05T16:00:00-00:00,2025-01-05T17:00:00-00:00,0,2025-01-05,9,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,536,ACTUAL,206
2025-01-05T15:00:00-00:00,2025-01-05T16:00:00-00:00,0,2025-01-05,8,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,516,ACTUAL,206
2025-01-06T01:00:00-00:00,2025-01-06T02:00:00-00:00,0,2025-01-05,18,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,616,ACTUAL,206
2025-01-06T04:00:00-00:00,2025-01-06T05:00:00-00:00,0,2025-01-05,21,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,582,ACTUAL,206
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,609,ACTUAL,206
2025-01-05T23:00:00-00:00,2025-01-06T00:00:00-00:00,0,2025-01-05,16,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,574,ACTUAL,206
2025-01-05T13:00:00-00:00,2025-01-05T14:00:00-00:00,0,2025-01-05,6,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,469,ACTUAL,206
2025-01-05T18:00:00-00:00,2025-01-05T19:00:00-00:00,0,2025-01-05,11,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,564,ACTUAL,206
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,569,ACTUAL,206
2025-01-06T05:00:00-00:00,2025-01-06T06:00:00-00:00,0,2025-01-05,22,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,555,ACTUAL,206
2025-01-05T12:00:00-00:00,2025-01-05T13:00:00-00:00,0,2025-01-05,5,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,449,ACTUAL,206
2025-01-06T00:00:00-00:00,2025-01-06T01:00:00-00:00,0,2025-01-05,17,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,595,ACTUAL,206
2025-01-05T09:00:00-00:00,2025-01-05T10:00:00-00:00,0,2025-01-05,2,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,465,ACTUAL,206
2025-01-05T20:00:00-00:00,2025-01-05T21:00:00-00:00,0,2025-01-05,13,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,568,ACTUAL,206
2025-01-06T07:00:00-00:00,2025-01-06T08:00:00-00:00,0,2025-01-05,24,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,473,ACTUAL,206
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,568,ACTUAL,206
2025-01-05T11:00:00-00:00,2025-01-05T12:00:00-00:00,0,2025-01-05,4,0,ACTUAL,TPWR,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,445,ACTUAL,206
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,73,ACTUAL,207
2025-01-06T06:00:00-00:00,2025-01-06T07:00:00-00:00,0,2025-01-05,23,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,76,ACTUAL,207
2025-01-05T16:00:00-00:00,2025-01-05T17:00:00-00:00,0,2025-01-05,9,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,86,ACTUAL,207
2025-01-05T13:00:00-00:00,2025-01-05T14:00:00-00:00,0,2025-01-05,6,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,90,ACTUAL,207
2025-01-06T07:00:00-00:00,2025-01-06T08:00:00-00:00,0,2025-01-05,24,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,76,ACTUAL,207
2025-01-05T09:00:00-00:00,2025-01-05T10:00:00-00:00,0,2025-01-05,2,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,79,ACTUAL,207
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,50,ACTUAL,207
2025-01-06T00:00:00-00:00,2025-01-06T01:00:00-00:00,0,2025-01-05,17,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,62,ACTUAL,207
2025-01-05T12:00:00-00:00,2025-01-05T13:00:00-00:00,0,2025-01-05,5,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,84,ACTUAL,207
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,57,ACTUAL,207
2025-01-06T03:00:00-00:00,2025-01-06T04:00:00-00:00,0,2025-01-05,20,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,75,ACTUAL,207
2025-01-05T15:00:00-00:00,2025-01-05T16:00:00-00:00,0,2025-01-05,8,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,96,ACTUAL,207
2025-01-06T01:00:00-00:00,2025-01-06T02:00:00-00:00,0,2025-01-05,18,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,71,ACTUAL,207
2025-01-05T11:00:00-00:00,2025-01-05T12:00:00-00:00,0,2025-01-05,4,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,81,ACTUAL,207
2025-01-05T17:00:00-00:00,2025-01-05T18:00:00-00:00,0,2025-01-05,10,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,73,ACTUAL,207
2025-01-05T10:00:00-00:00,2025-01-05T11:00:00-00:00,0,2025-01-05,3,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,79,ACTUAL,207
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,52,ACTUAL,207
2025-01-06T04:00:00-00:00,2025-01-06T05:00:00-00:00,0,2025-01-05,21,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,77,ACTUAL,207
2025-01-05T23:00:00-00:00,2025-01-06T00:00:00-00:00,0,2025-01-05,16,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,54,ACTUAL,207
2025-01-06T05:00:00-00:00,2025-01-06T06:00:00-00:00,0,2025-01-05,22,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,76,ACTUAL,207
2025-01-05T08:00:00-00:00,2025-01-05T09:00:00-00:00,0,2025-01-05,1,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,75,ACTUAL,207
2025-01-05T18:00:00-00:00,2025-01-05T19:00:00-00:00,0,2025-01-05,11,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,63,ACTUAL,207
2025-01-05T20:00:00-00:00,2025-01-05T21:00:00-00:00,0,2025-01-05,13,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,52,ACTUAL,207
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,VEA-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.5,97,ACTUAL,207
2025-01-05T23:00:00-00:00,2025-01-06T00:00:00-00:00,0,2025-01-05,16,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,907,ACTUAL,208
2025-01-06T00:00:00-00:00,2025-01-06T01:00:00-00:00,0,2025-01-05,17,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,761,ACTUAL,208
2025-01-05T11:00:00-00:00,2025-01-05T12:00:00-00:00,0,2025-01-05,4,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,797,ACTUAL,208
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,738,ACTUAL,208
2025-01-05T08:00:00-00:00,2025-01-05T09:00:00-00:00,0,2025-01-05,1,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,781,ACTUAL,208
2025-01-05T10:00:00-00:00,2025-01-05T11:00:00-00:00,0,2025-01-05,3,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,790,ACTUAL,208
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,893,ACTUAL,208
2025-01-06T03:00:00-00:00,2025-01-06T04:00:00-00:00,0,2025-01-05,20,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,726,ACTUAL,208
2025-01-06T07:00:00-00:00,2025-01-06T08:00:00-00:00,0,2025-01-05,24,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,784,ACTUAL,208
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,871,ACTUAL,208
2025-01-05T18:00:00-00:00,2025-01-05T19:00:00-00:00,0,2025-01-05,11,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,880,ACTUAL,208
2025-01-05T20:00:00-00:00,2025-01-05T21:00:00-00:00,0,2025-01-05,13,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,866,ACTUAL,208
2025-01-05T12:00:00-00:00,2025-01-05T13:00:00-00:00,0,2025-01-05,5,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,825,ACTUAL,208
2025-01-05T17:00:00-00:00,2025-01-05T18:00:00-00:00,0,2025-01-05,10,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,900,ACTUAL,208
2025-01-06T05:00:00-00:00,2025-01-06T06:00:00-00:00,0,2025-01-05,22,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,704,ACTUAL,208
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,861,ACTUAL,208
2025-01-06T04:00:00-00:00,2025-01-06T05:00:00-00:00,0,2025-01-05,21,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,724,ACTUAL,208
2025-01-06T01:00:00-00:00,2025-01-06T02:00:00-00:00,0,2025-01-05,18,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,754,ACTUAL,208
2025-01-05T09:00:00-00:00,2025-01-05T10:00:00-00:00,0,2025-01-05,2,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,787,ACTUAL,208
2025-01-05T16:00:00-00:00,2025-01-05T17:00:00-00:00,0,2025-01-05,9,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,947,ACTUAL,208
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,868,ACTUAL,208
2025-01-05T15:00:00-00:00,2025-01-05T16:00:00-00:00,0,2025-01-05,8,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,877,ACTUAL,208
2025-01-05T13:00:00-00:00,2025-01-05T14:00:00-00:00,0,2025-01-05,6,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,856,ACTUAL,208
2025-01-06T06:00:00-00:00,2025-01-06T07:00:00-00:00,0,2025-01-05,23,0,ACTUAL,WALC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,793,ACTUAL,208
2025-01-05T15:00:00-00:00,2025-01-05T16:00:00-00:00,0,2025-01-05,8,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,424,ACTUAL,209
2025-01-05T18:00:00-00:00,2025-01-05T19:00:00-00:00,0,2025-01-05,11,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,317,ACTUAL,209
2025-01-06T01:00:00-00:00,2025-01-06T02:00:00-00:00,0,2025-01-05,18,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,400,ACTUAL,209
2025-01-05T20:00:00-00:00,2025-01-05T21:00:00-00:00,0,2025-01-05,13,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,307,ACTUAL,209
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,310,ACTUAL,209
2025-01-06T03:00:00-00:00,2025-01-06T04:00:00-00:00,0,2025-01-05,20,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,376,ACTUAL,209
2025-01-05T12:00:00-00:00,2025-01-05T13:00:00-00:00,0,2025-01-05,5,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,383,ACTUAL,209
2025-01-05T13:00:00-00:00,2025-01-05T14:00:00-00:00,0,2025-01-05,6,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,413,ACTUAL,209
2025-01-05T08:00:00-00:00,2025-01-05T09:00:00-00:00,0,2025-01-05,1,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,347,ACTUAL,209
2025-01-05T09:00:00-00:00,2025-01-05T10:00:00-00:00,0,2025-01-05,2,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,348,ACTUAL,209
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,443,ACTUAL,209
2025-01-06T00:00:00-00:00,2025-01-06T01:00:00-00:00,0,2025-01-05,17,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,400,ACTUAL,209
2025-01-05T17:00:00-00:00,2025-01-05T18:00:00-00:00,0,2025-01-05,10,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,333,ACTUAL,209
2025-01-06T07:00:00-00:00,2025-01-06T08:00:00-00:00,0,2025-01-05,24,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,358,ACTUAL,209
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,382,ACTUAL,209
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,303,ACTUAL,209
2025-01-06T05:00:00-00:00,2025-01-06T06:00:00-00:00,0,2025-01-05,22,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,372,ACTUAL,209
2025-01-05T11:00:00-00:00,2025-01-05T12:00:00-00:00,0,2025-01-05,4,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,363,ACTUAL,209
2025-01-06T06:00:00-00:00,2025-01-06T07:00:00-00:00,0,2025-01-05,23,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,368,ACTUAL,209
2025-01-06T04:00:00-00:00,2025-01-06T05:00:00-00:00,0,2025-01-05,21,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,377,ACTUAL,209
2025-01-05T16:00:00-00:00,2025-01-05T17:00:00-00:00,0,2025-01-05,9,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,369,ACTUAL,209
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,315,ACTUAL,209
2025-01-05T10:00:00-00:00,2025-01-05T11:00:00-00:00,0,2025-01-05,3,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,353,ACTUAL,209
2025-01-05T23:00:00-00:00,2025-01-06T00:00:00-00:00,0,2025-01-05,16,0,ACTUAL,WALCAEPCO,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,347,ACTUAL,209
2025-01-05T12:00:00-00:00,2025-01-05T13:00:00-00:00,0,2025-01-05,5,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,175,ACTUAL,210
2025-01-06T05:00:00-00:00,2025-01-06T06:00:00-00:00,0,2025-01-05,22,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,164,ACTUAL,210
2025-01-06T07:00:00-00:00,2025-01-06T08:00:00-00:00,0,2025-01-05,24,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,161,ACTUAL,210
2025-01-06T06:00:00-00:00,2025-01-06T07:00:00-00:00,0,2025-01-05,23,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,165,ACTUAL,210
2025-01-05T14:00:00-00:00,2025-01-05T15:00:00-00:00,0,2025-01-05,7,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,183,ACTUAL,210
2025-01-06T01:00:00-00:00,2025-01-06T02:00:00-00:00,0,2025-01-05,18,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,184,ACTUAL,210
2025-01-05T20:00:00-00:00,2025-01-05T21:00:00-00:00,0,2025-01-05,13,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,168,ACTUAL,210
2025-01-05T16:00:00-00:00,2025-01-05T17:00:00-00:00,0,2025-01-05,9,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,197,ACTUAL,210
2025-01-05T19:00:00-00:00,2025-01-05T20:00:00-00:00,0,2025-01-05,12,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,166,ACTUAL,210
2025-01-06T00:00:00-00:00,2025-01-06T01:00:00-00:00,0,2025-01-05,17,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,178,ACTUAL,210
2025-01-05T22:00:00-00:00,2025-01-05T23:00:00-00:00,0,2025-01-05,15,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,167,ACTUAL,210
2025-01-06T02:00:00-00:00,2025-01-06T03:00:00-00:00,0,2025-01-05,19,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,185,ACTUAL,210
2025-01-05T10:00:00-00:00,2025-01-05T11:00:00-00:00,0,2025-01-05,3,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,167,ACTUAL,210
2025-01-05T23:00:00-00:00,2025-01-06T00:00:00-00:00,0,2025-01-05,16,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,172,ACTUAL,210
2025-01-05T13:00:00-00:00,2025-01-05T14:00:00-00:00,0,2025-01-05,6,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,175,ACTUAL,210
2025-01-05T21:00:00-00:00,2025-01-05T22:00:00-00:00,0,2025-01-05,14,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,167,ACTUAL,210
2025-01-05T11:00:00-00:00,2025-01-05T12:00:00-00:00,0,2025-01-05,4,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,167,ACTUAL,210
2025-01-05T17:00:00-00:00,2025-01-05T18:00:00-00:00,0,2025-01-05,10,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,180,ACTUAL,210
2025-01-06T04:00:00-00:00,2025-01-06T05:00:00-00:00,0,2025-01-05,21,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,176,ACTUAL,210
2025-01-05T09:00:00-00:00,2025-01-05T10:00:00-00:00,0,2025-01-05,2,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,168,ACTUAL,210
2025-01-05T08:00:00-00:00,2025-01-05T09:00:00-00:00,0,2025-01-05,1,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,164,ACTUAL,210
2025-01-05T15:00:00-00:00,2025-01-05T16:00:00-00:00,0,2025-01-05,8,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,195,ACTUAL,210
2025-01-06T03:00:00-00:00,2025-01-06T04:00:00-00:00,0,2025-01-05,20,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,179,ACTUAL,210
2025-01-05T18:00:00-00:00,2025-01-05T19:00:00-00:00,0,2025-01-05,11,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,170,ACTUAL,210
2025-01-06T13:00:00-00:00,2025-01-06T14:00:00-00:00,0,2025-01-06,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1311,ACTUAL,211
2025-01-07T02:00:00-00:00,2025-01-07T03:00:00-00:00,0,2025-01-06,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1606,ACTUAL,211
2025-01-07T07:00:00-00:00,2025-01-07T08:00:00-00:00,0,2025-01-06,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1242,ACTUAL,211
2025-01-06T22:00:00-00:00,2025-01-06T23:00:00-00:00,0,2025-01-06,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1487,ACTUAL,211
2025-01-06T10:00:00-00:00,2025-01-06T11:00:00-00:00,0,2025-01-06,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1113,ACTUAL,211
