PNODE_ID,TAC_AREA_NAME,UNMATCHED_REASON,TRADING_HUB,PNODE_ID_LOWER,PNODE_ID_STRIPPED,PNODE_ID_LEN
S_COORS_1_SOUTHVALLEYESGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,s_coors_1_southvalleyesgnode,S_COORS_1_SOUTHVALLEYESGNODE,28
RUD_2_SEES_BATTERYGNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,rud_2_sees_batterygnode,RUD_2_SEES_BATTERYGNODE,23
YELCOGEN_1_YC05GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc05gnode,YELCOGEN_1_YC05GNODE,20
YELCOGEN_1_YC12GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc12gnode,YELCOGEN_1_YC12GNODE,20
RIVERMT_2_SOLARGNODE,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,rivermt_2_solargnode,RIVERMT_2_SOLARGNODE,20
SLVRHWK_7_UNIT 3GNODE,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,slvrhwk_7_unit 3gnode,SLVRHWK_7_UNIT 3GNODE,21
YELCOGEN_1_YC06GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc06gnode,YELCOGEN_1_YC06GNODE,20
YELCOGEN_1_YC14GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc14gnode,YELCOGEN_1_YC14GNODE,20
FRSR_3_SOLARGNODE,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,frsr_3_solargnode,FRSR_3_SOLARGNODE,17
CWWIND3_5_AVAGNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,cwwind3_5_avagnode,CWWIND3_5_AVAGNODE,18
ROCKCRK1_2_WIND1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,rockcrk1_2_wind1gnode,ROCKCRK1_2_WIND1GNODE,21
SYCCYN2G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,syccyn2g_7_b1,SYCCYN2G_7_B1,13
SYCCYN4G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,syccyn4g_7_b1,SYCCYN4G_7_B1,13
LOR-BOR_6_N002,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,lor-bor_6_n002,LOR-BOR_6_N002,14
WESTPNT_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,westpnt_7_b2,WESTPNT_7_B2,12
CCOS6_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ccos6_7_b1,CCOS6_7_B1,10
CPELCAJN_7_B1,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,cpelcajn_7_b1,CPELCAJN_7_B1,13
DGVADIX_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,dgvadix_7_b1,DGVADIX_7_B1,12
ARCO1G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,arco1g_7_b1,ARCO1G_7_B1,11
LAPLMG4_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,laplmg4_7_b2,LAPLMG4_7_B2,12
KIRKER_1_N011,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,kirker_1_n011,KIRKER_1_N011,13
MOSSLND6_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,mosslnd6_7_b2,MOSSLND6_7_B2,13
NCPA1GY1_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ncpa1gy1_7_b2,NCPA1GY1_7_B2,13
NCPA2GY2_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ncpa2gy2_7_b2,NCPA2GY2_7_B2,13
GEYSER11_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,geyser11_7_b1,GEYSER11_7_B1,13
GEYSER13_7_N001,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,geyser13_7_n001,GEYSER13_7_N001,15
GEYSER16_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,geyser16_7_b1,GEYSER16_7_B1,13
SPCMPNY_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,spcmpny_7_b1,SPCMPNY_7_B1,12
PIT7U1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pit7u1_7_b1,PIT7U1_7_B1,11
SONMALF_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sonmalf_7_b1,SONMALF_7_B1,12
MTPOSO_7_N001,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,mtposo_7_n001,MTPOSO_7_N001,13
ULTRRCK_7_N001,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ultrrck_7_n001,ULTRRCK_7_N001,14
ZONDWD_6_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,zondwd_6_b1,ZONDWD_6_B1,11
CLARKRD_7_N003,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,clarkrd_7_n003,CLARKRD_7_N003,14
BLCH38751_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,blch38751_7_b1,BLCH38751_7_B1,14
LASSEN_6_N003,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,lassen_6_n003,LASSEN_6_N003,13
TOT162W1_6_GN001,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,tot162w1_6_gn001,TOT162W1_6_GN001,16
TOT162E2_6_GN001,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,tot162e2_6_gn001,TOT162E2_6_GN001,16
COLNGA1_6_N006,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,colnga1_6_n006,COLNGA1_6_N006,14
MAGNOLIA_2_N008,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,magnolia_2_n008,MAGNOLIA_2_N008,15
MERCHANT_2_N101,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,merchant_2_n101,MERCHANT_2_N101,15
GADSBY_NODE6,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,gadsby_node6,GADSBY_NODE6,12
GRACE_NODE3,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,grace_node3,GRACE_NODE3,11
HUNTERP_NODE3,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,hunterp_node3,HUNTERP_NODE3,13
HUNTINGT_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,huntingt_node2,HUNTINGT_NODE2,14
LATIGO_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,latigo_nodet,LATIGO_NODET,12
PALISADI_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,palisadi_node1,PALISADI_NODE1,14
ROLLHILL_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,rollhill_nodet,ROLLHILL_NODET,14
WESTVALL_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,westvall_node2,WESTVALL_NODE2,14
GEMSTATE_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,gemstate_nodet,GEMSTATE_NODET,14
NINEMIL_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ninemil_node1,NINEMIL_NODE1,13
PALISADI_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,palisadi_node2,PALISADI_NODE2,14
GOODNOEH_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,goodnoeh_nodet,GOODNOEH_NODET,14
BRUNSWCK_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,brunswck_gnodeit,BRUNSWCK_GNODEIT,16
FT CHUR_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,ft chur_gnodeit,FT CHUR_GNODEIT,15
LVCOGEN_GNODE 1,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,lvcogen_gnode 1,LVCOGEN_GNODE 1,15
NCA1_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,nca1_gnodeit,NCA1_GNODEIT,12
NCA2_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,nca2_gnodeit,NCA2_GNODEIT,12
SLT WELS_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,slt wels_gnodeit,SLT WELS_GNODEIT,16
SWIFT_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,swift_gnodeit,SWIFT_GNODEIT,13
KING BCH_GNODE 2,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,king bch_gnode 2,KING BCH_GNODE 2,16
GONDER_2_N501,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,gonder_2_n501,GONDER_2_N501,13
CEDARVAS_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,cedarvas_node1,CEDARVAS_NODE1,14
SKYLINEU_NODE3,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,skylineu_node3,SKYLINEU_NODE3,14
SMILFORD_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,smilford_node2,SMILFORD_NODE2,14
AMARGOSA_1_SN001,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,amargosa_1_sn001,AMARGOSA_1_SN001,16
SLVRPS2_7_N001,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,slvrps2_7_n001,SLVRPS2_7_N001,14
MIDDLETO_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,middleto_gnode1,MIDDLETO_GNODE1,15
CCR_GNODEPAL,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,ccr_gnodepal,CCR_GNODEPAL,12
FC_GNODEFCST4,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,fc_gnodefcst4,FC_GNODEFCST4,13
GP_GNODEDSS,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,gp_gnodedss,GP_GNODEDSS,11
OC_GNODEOCGT1,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,oc_gnodeocgt1,OC_GNODEOCGT1,13
SDP_GNODESDCT10,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdp_gnodesdct10,SDP_GNODESDCT10,15
SDP_GNODESDCT4,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdp_gnodesdct4,SDP_GNODESDCT4,14
YU_GNODEYUGT3,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,yu_gnodeyugt3,YU_GNODEYUGT3,13
YU_GNODEYUGT6,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,yu_gnodeyugt6,YU_GNODEYUGT6,13
COLRSLR_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,colrslr_gnode1,COLRSLR_GNODE1,14
GB_GNODEGBS1,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,gb_gnodegbs1,GB_GNODEGBS1,12
MTZKRSL1_7_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,mtzkrsl1_7_gnode1,MTZKRSL1_7_GNODE1,17
SLNX_GNODEST1,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,slnx_gnodest1,SLNX_GNODEST1,13
LIMESTNE_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,limestne_gnode1,LIMESTNE_GNODE1,15
DORENALK_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dorenalk_gnode1,DORENALK_GNODE1,15
MALIN_5_N101,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,malin_5_n101,MALIN_5_N101,12
DOBBISLR_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dobbislr_gnode1,DOBBISLR_GNODE1,15
BCW1_2_GNODE3,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcw1_2_gnode3,BCW1_2_GNODE3,13
CVNT_7_GNODE1,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,cvnt_7_gnode1,CVNT_7_GNODE1,13
CRAGVIEW_1_GN001,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,cragview_1_gn001,CRAGVIEW_1_GN001,16
COLNSGN_7_N001,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,colnsgn_7_n001,COLNSGN_7_N001,14
MALIN_5_N101,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,malin_5_n101,MALIN_5_N101,12
AFSR_GNODEFSR,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,afsr_gnodefsr,AFSR_GNODEFSR,13
BLPR_GNODE015,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,blpr_gnode015,BLPR_GNODE015,13
JBRG_IPC_GNODERE1,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,jbrg_ipc_gnodere1,JBRG_IPC_GNODERE1,17
OBPR_GNODE011,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,obpr_gnode011,OBPR_GNODE011,13
RKWP_GNODEKWP,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,rkwp_gnodekwp,RKWP_GNODEKWP,13
SFPR_GNODE003,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,sfpr_gnode003,SFPR_GNODE003,13
BCWF_GNODECWF,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcwf_gnodecwf,BCWF_GNODECWF,13
DNPR_GNODE013,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,dnpr_gnode013,DNPR_GNODE013,13
TRGE_IPC_GNODEIPC,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,trge_ipc_gnodeipc,TRGE_IPC_GNODEIPC,17
TSPO_GNODE003,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,tspo_gnode003,TSPO_GNODE003,13
GVSP_GNODEVSP,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,gvsp_gnodevsp,GVSP_GNODEVSP,13
VASR_GNODEASR,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,vasr_gnodeasr,VASR_GNODEASR,13
SFM3GEN_7_N001,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sfm3gen_7_n001,SFM3GEN_7_N001,14
MFSI_GNODEFSI,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,mfsi_gnodefsi,MFSI_GNODEFSI,13
CIG_GNODEPKR,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,cig_gnodepkr,CIG_GNODEPKR,12
PGG_GNODEPKR,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgg_gnodepkr,PGG_GNODEPKR,12
SAGESOL_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,sagesol_gnode1,SAGESOL_GNODE1,14
ELK_GNODEBRU,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,elk_gnodebru,ELK_GNODEBRU,12
LEHI_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,lehi_gnode1,LEHI_GNODE1,11
CAS_PP_GNODE2,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,cas_pp_gnode2,CAS_PP_GNODE2,13
DAWSON_6_UNIT1GNODE,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dawson_6_unit1gnode,DAWSON_6_UNIT1GNODE,19
HAR_GS_GNODE14,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,har_gs_gnode14,HAR_GS_GNODE14,14
AF_2_UNIT5GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_2_unit5gnode,AF_2_UNIT5GNODE,15
AF_2_UNIT5GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_2_unit5gnode,AF_2_UNIT5GNODE,15
AF_6_UNIT1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_6_unit1gnode,AF_6_UNIT1GNODE,15
AF_6_UNIT2GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_6_unit2gnode,AF_6_UNIT2GNODE,15
CO_5_UNIT1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,co_5_unit1gnode,CO_5_UNIT1GNODE,15
KY_2_UNIT5GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,ky_2_unit5gnode,KY_2_UNIT5GNODE,15
ST_2_UNIT1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,st_2_unit1gnode,ST_2_UNIT1GNODE,15
ST_2_UNIT1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,st_2_unit1gnode,ST_2_UNIT1GNODE,15
SPR_PP_GNODE2,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,spr_pp_gnode2,SPR_PP_GNODE2,13
DPEDRO_6_N1,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dpedro_6_n1,DPEDRO_6_N1,11
DPEDRO_6_N4,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dpedro_6_n4,DPEDRO_6_N4,11
SPV_3_UNIT4GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,spv_3_unit4gnode,SPV_3_UNIT4GNODE,16
SYLMARLA_2_N501,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,sylmarla_2_n501,SYLMARLA_2_N501,15
MARKETPL_5_N501,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,marketpl_5_n501,MARKETPL_5_N501,15
MADISONM_GNODEG01,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,madisonm_gnodeg01,MADISONM_GNODEG01,17
STILLWTW_GNODEIND,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,stillwtw_gnodeind,STILLWTW_GNODEIND,17
REEVES_1_REEVES1GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,reeves_1_reeves1gnode,REEVES_1_REEVES1GNODE,21
REEVES_GNODE2,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,reeves_gnode2,REEVES_GNODE2,13
ALDER_7_G12GNODE,TPWR,"in TAC map, not in hub map (load/intertie PNodes expected)",,alder_7_g12gnode,ALDER_7_G12GNODE,16
LOSTHORZ_1_FACEBOOK3PVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,losthorz_1_facebook3pvgnode,LOSTHORZ_1_FACEBOOK3PVGNODE,27
PROGRESS_1_SANDOVALPVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,progress_1_sandovalpvgnode,PROGRESS_1_SANDOVALPVGNODE,26
STUDIO_1_PROSPERITYGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,studio_1_prosperitygnode,STUDIO_1_PROSPERITYGNODE,24
FC_3_FCST4_APSGNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,fc_3_fcst4_apsgnode,FC_3_FCST4_APSGNODE,19
JUDGAP_S_7_INVGGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,judgap_s_7_invggnode,JUDGAP_S_7_INVGGNODE,20
MONTANA1_GNODEG01,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,montana1_gnodeg01,MONTANA1_GNODEG01,17
LOSTHORZ_1_SANTOLINAPVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,losthorz_1_santolinapvgnode,LOSTHORZ_1_SANTOLINAPVGNODE,27
REDLAKE_2_UNIT1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,redlake_2_unit1gnode,REDLAKE_2_UNIT1GNODE,20
BILINGSX_GNODEG01,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,bilingsx_gnodeg01,BILINGSX_GNODEG01,17
MADISON_1_MDSNGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,madison_1_mdsngnode,MADISON_1_MDSNGNODE,19
FALLSCRK_7_UNITGNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,fallscrk_7_unitgnode,FALLSCRK_7_UNITGNODE,20
COYOTE_J_GNODEUIU,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,coyote_j_gnodeuiu,COYOTE_J_GNODEUIU,17
BELENPG_GNODELALUZ,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,belenpg_gnodelaluz,BELENPG_GNODELALUZ,18
S_COORS_GNODEORS,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,s_coors_gnodeors,S_COORS_GNODEORS,16
CLAUSEN_2_CS2GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,clausen_2_cs2gnode,CLAUSEN_2_CS2GNODE,18
ARRIBA_GNODE1PV,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,arriba_gnode1pv,ARRIBA_GNODE1PV,15
ADLSPP_GNODESOLAR,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,adlspp_gnodesolar,ADLSPP_GNODESOLAR,17
BRDWTR_H_1_BRDWGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,brdwtr_h_1_brdwgnode,BRDWTR_H_1_BRDWGNODE,20
MHD_7_BSN5GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,mhd_7_bsn5gnode,MHD_7_BSN5GNODE,15
TWODOTWD_1_TWDWGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,twodotwd_1_twdwgnode,TWODOTWD_1_TWDWGNODE,20
ELCENTRO_2_N001,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,elcentro_2_n001,ELCENTRO_2_N001,15
TOT223G_7_N008,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,tot223g_7_n008,TOT223G_7_N008,14
SPV_3_UNIT_3GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,spv_3_unit_3gnode,SPV_3_UNIT_3GNODE,17
MELONES_2_N014,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,melones_2_n014,MELONES_2_N014,14
COLSTRIP34_5_NWMTSHAREGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,colstrip34_5_nwmtsharegnode,COLSTRIP34_5_NWMTSHAREGNODE,27
CLAWSONC_1_SOLAR1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,clawsonc_1_solar1gnode,CLAWSONC_1_SOLAR1GNODE,22
CRAGVIEW_1_GN001,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,cragview_1_gn001,CRAGVIEW_1_GN001,16
HINKLE_6_ORCHARD1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,hinkle_6_orchard1gnode,HINKLE_6_ORCHARD1GNODE,22
CLEARWTR_7_T1LNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,clearwtr_7_t1lnode,CLEARWTR_7_T1LNODE,18
MEADS_2_N101,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,meads_2_n101,MEADS_2_N101,12
BOULDRPK_1_1_6GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,bouldrpk_1_1_6gnode,BOULDRPK_1_1_6GNODE,19
CAPTJACK_5_N508,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,captjack_5_n508,CAPTJACK_5_N508,15
PAL_WIND_2_WINDGNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,pal_wind_2_windgnode,PAL_WIND_2_WINDGNODE,20
MILLWOOD_1_I_E_PAPERLNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,millwood_1_i_e_paperlnode,MILLWOOD_1_I_E_PAPERLNODE,25
RPEAK_6_CT5GNODE,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,rpeak_6_ct5gnode,RPEAK_6_CT5GNODE,16
IR_1_SUNDT_3GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_1_sundt_3gnode,IR_1_SUNDT_3GNODE,17
IR_7_RICE_1GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_1gnode,IR_7_RICE_1GNODE,16
IR_7_RICE_10GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_10gnode,IR_7_RICE_10GNODE,17
IR_7_RICE_3GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_3gnode,IR_7_RICE_3GNODE,16
IR_7_RICE_7GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_7gnode,IR_7_RICE_7GNODE,16
IR_7_RICE_9GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_9gnode,IR_7_RICE_9GNODE,16
NL_7_NORTHLOOP_4GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,nl_7_northloop_4gnode,NL_7_NORTHLOOP_4GNODE,21
RPEAK_6_CT6GNODE,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,rpeak_6_ct6gnode,RPEAK_6_CT6GNODE,16
CAPTJACK_5_N505,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,captjack_5_n505,CAPTJACK_5_N505,15
VA_7_VALENCIA_4GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,va_7_valencia_4gnode,VA_7_VALENCIA_4GNODE,20
LUNA_3_SCGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,luna_3_scgnode,LUNA_3_SCGNODE,14
KAISER_7_XF3FDR6LNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,kaiser_7_xf3fdr6lnode,KAISER_7_XF3FDR6LNODE,21
AF_2_UNIT7GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_2_unit7gnode,AF_2_UNIT7GNODE,15
DBN_2_UNIT4GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,dbn_2_unit4gnode,DBN_2_UNIT4GNODE,16
INTGS_3_UAMGNODE,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,intgs_3_uamgnode,INTGS_3_UAMGNODE,16
PECTP_7_GENGNODE,TPWR,"in TAC map, not in hub map (load/intertie PNodes expected)",,pectp_7_gengnode,PECTP_7_GENGNODE,16
TEP_LU_3_LUNAGNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,tep_lu_3_lunagnode,TEP_LU_3_LUNAGNODE,18
DEXTER_1_G01GNODE,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,dexter_1_g01gnode,DEXTER_1_G01GNODE,17
CUSICKPD_1_XF2LNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,cusickpd_1_xf2lnode,CUSICKPD_1_XF2LNODE,19
COACHELV_2_N101,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,coachelv_2_n101,COACHELV_2_N101,15
BK_6_BLK_MTN_1GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,bk_6_blk_mtn_1gnode,BK_6_BLK_MTN_1GNODE,19
JIMBRIDG_7_THERMAL3GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,jimbridg_7_thermal3gnode,JIMBRIDG_7_THERMAL3GNODE,24
